sale_id,business_id,store_id,user_id,customer_id,sale_date,subtotal,discount,tax,payment_method,status
29435,1,2,3,56.0,2025-10-14 16:19:00,14.43,0.0,1.73,card,completed
29436,1,2,12,126.0,2025-10-14 10:04:00,4.85,0.0,0.58,card,completed
29437,1,2,3,72.0,2025-10-14 15:12:00,33.06,0.0,3.97,cash,completed
29438,1,2,3,252.0,2025-10-14 14:45:00,28.24,0.0,3.39,card,completed
29439,1,2,3,,14/10/2025 19:39,30.26,0.0,3.63,cash,completed
29440,1,2,3,,2025-10-14 12:38:00,95.86,0.0,11.5,cash,completed
29441,1,2,3,,2025-10-14 20:09:00,448.55,0.0,53.83,cash,completed
29442,1,2,3,80.0,14/10/2025 08:11,9.03,0.0,1.08,cash,completed
29443,1,2,3,,2025-10-14 17:50:00,33.32,0.0,4.0,cash,completed
29444,1,2,3,252.0,2025-10-14 15:32:00,41.52,0.0,4.98,cash,completed
29445,1,2,12,255.0,2025-10-14 13:02:00,27.24,0.0,3.27,transfer,completed
29446,1,2,3,64.0,2025-10-14 17:04:00,25.8,0.0,3.1,card,completed
29447,1,2,12,30.0,2025-10-14 08:28:00,308.97,0.0,37.08,transfer,completed
29448,1,2,3,180.0,2025-10-14 14:34:00,7.91,0.0,0.95,transfer,completed
29449,1,2,12,296.0,2025-10-14 20:05:00,27.7,0.0,3.32,transfer,completed
29450,1,2,3,104.0,2025-10-14 08:28:00,56.65,0.0,6.8,transfer,completed
29451,1,2,12,110.0,2025-10-14 11:14:00,38.04,0.0,4.56,transfer,completed
29452,1,2,12,158.0,2025-10-14 17:49:00,21.95,0.0,2.63,cash,completed
29453,1,3,8,,2025-10-14 08:53:00,5.48,0.0,0.66,cash,completed
29454,1,3,5,7.0,2025-10-14 19:13:00,57.51,0.0,6.9,card,completed
29455,1,3,9,140.0,2025-10-14 14:02:00,21.38,0.0,2.57,transfer,completed
29456,1,3,1,20.0,2025-10-14 19:18:00,19.13,0.0,2.3,transfer,completed
29457,1,3,4,273.0,2025-10-14 12:41:00,11.13,0.0,1.34,card,completed
29458,1,3,9,110.0,2025-10-14 15:31:00,29.83,0.0,3.58,card,completed
29459,1,3,8,98.0,2025-10-14 09:03:00,11.9,0.0,1.43,transfer,completed
29460,1,3,8,153.0,2025-10-14 18:09:00,5.19,0.0,0.62,transfer,completed
29461,1,3,5,154.0,2025-10-14 12:11:00,30.24,0.0,3.63,transfer,completed
29462,1,3,9,,2025-10-14 15:28:00,481.74,0.0,57.81,cash,completed
29463,1,3,4,,2025-10-14 11:03:00,24.52,0.0,2.94,cash,completed
29464,1,3,4,254.0,2025-10-14 08:30:00,50.45,0.0,6.05,card,completed
29465,1,3,8,225.0,2025-10-14 12:24:00,46.62,0.0,5.59,card,completed
29466,1,3,5,191.0,2025-10-14 19:51:00,23.37,0.0,2.8,card,completed
29467,1,3,8,287.0,2025-10-14 11:38:00,9.86,0.0,1.18,card,completed
29468,1,3,1,163.0,2025-10-14 12:00:00,16.44,0.0,1.97,cash,completed
29469,1,3,4,137.0,2025-10-14 09:15:00,18.07,0.0,2.17,card,completed
29470,1,3,5,207.0,2025-10-14 16:55:00,33.95,0.0,4.07,cash,completed
29471,1,3,4,211.0,2025-10-14 12:00:00,43.32,0.0,5.2,card,completed
29472,1,4,12,154.0,2025-10-14 14:09:00,8.25,0.0,0.99,cash,completed
29473,1,4,12,,2025-10-14 15:08:00,47.51,0.0,5.7,card,completed
29474,1,4,12,111.0,2025-10-14 08:45:00,30.99,0.0,3.72,card,completed
29475,1,4,12,,2025-10-14 14:49:00,29.65,0.0,3.56,transfer,completed
29476,1,4,12,109.0,2025-10-14 13:30:00,21.45,0.0,2.57,transfer,completed
29477,1,1,4,69.0,2025-10-15 13:44:00,0.92,0.0,0.11,transfer,completed
29478,1,1,6,84.0,2025-10-15 17:18:00,27.16,0.0,3.26,cash,completed
29479,1,1,2,22.0,2025-10-15 16:08:00,26.04,0.0,3.12,card,completed
29480,1,1,6,,2025-10-15 08:05:00,4.05,0.0,0.49,transfer,completed
29481,1,1,7,266.0,2025-10-15 08:31:00,22.43,0.0,2.69,cash,completed
29482,1,1,6,182.0,2025-10-15 10:19:00,32.0,0.0,3.84,transfer,completed
29483,1,1,10,299.0,2025-10-15 11:35:00,32.8,0.0,3.94,card,completed
29484,1,1,6,196.0,2025-10-15 13:01:00,51.27,0.0,6.15,card,completed
29485,1,1,6,,2025-10-15 18:23:00,14.92,0.0,1.79,card,completed
29486,1,1,2,,2025-10-15 14:22:00,1235.38,0.0,148.25,card,completed
29487,1,1,10,267.0,2025-10-15 18:05:00,21.06,0.0,2.53,cash,completed
29488,1,1,10,,2025-10-15 18:01:00,3.83,0.0,0.46,card,completed
29489,1,1,4,149.0,2025-10-15 08:14:00,88.25,0.0,10.59,card,completed
29490,1,1,11,157.0,2025-10-15 16:07:00,476.6,0.0,57.19,card,completed
29491,1,1,11,,2025-10-15 15:04:00,16.7,0.0,2.0,transfer,completed
29492,1,1,6,115.0,2025-10-15 17:08:00,31.68,0.0,3.8,transfer,completed
29493,1,1,6,236.0,2025-10-15 16:50:00,29.15,0.0,3.5,transfer,completed
29494,1,1,4,206.0,2025-10-15 09:39:00,6.12,0.0,0.73,transfer,completed
29495,1,1,10,,2025-10-15 18:59:00,18.28,0.0,2.19,card,completed
29496,1,1,11,,2025-10-15 17:52:00,26.91,0.0,3.23,cash,completed
29497,1,1,4,,2025-10-15 19:47:00,192.49,0.0,23.1,cash,completed
29498,1,2,12,,2025-10-15 20:36:00,19.36,0.0,2.32,cash,completed
29499,1,2,3,236.0,2025-10-15 10:21:00,5.88,0.0,0.71,card,completed
29500,1,2,12,76.0,2025-10-15 10:56:00,13.66,0.0,1.64,card,completed
29501,1,2,12,287.0,2025-10-15 11:01:00,20.92,0.0,2.51,transfer,completed
29502,1,2,12,,2025-10-15 09:16:00,13.66,0.0,1.64,transfer,completed
29503,1,2,12,23.0,2025-10-15 20:59:00,794.63,0.0,95.36,transfer,completed
29504,1,2,3,,2025-10-15 10:40:00,3.48,0.0,0.42,card,completed
29505,1,2,3,283.0,2025-10-15 17:18:00,1255.13,0.0,150.62,transfer,completed
29506,1,2,3,116.0,2025-10-15 19:49:00,1396.76,0.0,167.61,cash,completed
29507,1,2,12,,2025-10-15 18:31:00,47.54,0.0,5.7,card,completed
29508,1,2,3,269.0,2025-10-15 08:55:00,28.75,0.0,3.45,card,completed
29509,1,2,3,,2025-10-15 16:14:00,32.79,0.0,3.93,transfer,completed
29510,1,2,3,249.0,2025-10-15 14:25:00,2.14,0.0,0.26,cash,completed
29511,1,3,5,300.0,2025-10-15 18:27:00,13.98,0.0,1.68,cash,completed
29512,1,3,4,,2025-10-15 19:54:00,1.35,0.0,0.16,card,completed
29513,1,3,8,135.0,2025-10-15 17:31:00,12.41,0.0,1.49,transfer,completed
29514,1,3,8,278.0,2025-10-15 19:44:00,20.21,0.0,2.43,cash,completed
29515,1,3,8,,2025-10-15 18:11:00,19.63,0.0,2.36,card,completed
29516,1,3,5,224.0,2025-10-15 16:12:00,8.07,0.0,0.97,transfer,completed
29517,1,3,5,224.0,2025-10-15 16:13:00,8.07,0.0,0.97,transfer,completed
29518,1,3,1,,2025-10-15 13:19:00,38.73,0.0,4.65,cash,completed
29519,1,3,1,298.0,15/10/2025 11:22,32.4,0.0,3.89,card,completed
29520,1,3,5,260.0,2025-10-15 13:19:00,25.92,0.0,3.11,transfer,completed
29521,1,3,1,156.0,2025-10-15 20:04:00,5.88,0.0,0.71,card,completed
29522,1,3,5,59.0,2025-10-15 16:53:00,3.18,0.0,0.38,cash,completed
29523,1,4,12,241.0,2025-10-15 20:03:00,491.23,0.0,58.95,card,completed
29524,1,4,12,,2025-10-15 09:01:00,35.86,0.0,4.3,transfer,completed
29525,1,4,12,141.0,2025-10-15 15:00:00,45.54,0.0,5.46,transfer,completed
29526,1,4,12,,15/10/2025 14:30,52.46,0.0,6.3,card,completed
29527,1,1,11,129.0,2025-10-16 11:00:00,57.33,0.0,6.88,cash,completed
29528,1,1,6,22.0,2025-10-16 13:56:00,22.95,0.0,2.75,card,completed
29529,1,1,7,23.0,16/10/2025 08:43,1083.42,0.0,130.01,card,completed
29530,1,1,4,235.0,2025-10-16 19:44:00,19.13,0.0,2.3,card,completed
29531,1,1,11,1.0,2025-10-16 17:43:00,15.98,0.0,1.92,cash,completed
29532,1,1,6,267.0,2025-10-16 12:06:00,13.97,0.0,1.68,card,completed
29533,1,1,2,,2025-10-16 11:57:00,6.33,0.0,0.76,card,completed
29534,1,1,7,,2025-10-16 17:05:00,7.89,0.0,0.95,card,completed
29535,1,1,11,,2025-10-16 09:36:00,19.79,0.0,2.37,cash,completed
29536,1,1,6,123.0,2025-10-16 20:14:00,406.13,0.0,48.74,transfer,completed
29537,1,1,7,,2025-10-16 09:34:00,1.47,0.0,0.18,card,completed
29538,1,1,2,125.0,2025-10-16 08:52:00,8.3,0.0,1.0,card,completed
29539,1,1,11,18.0,2025-10-16 13:04:00,39.19,0.0,4.7,card,completed
29540,1,1,10,,2025-10-16 15:00:00,21.99,0.0,2.64,card,completed
29541,1,1,2,276.0,2025-10-16 17:30:00,27.1,0.0,3.25,cash,completed
29542,1,1,11,,2025-10-16 17:55:00,31.09,0.0,3.73,cash,completed
29543,1,1,10,118.0,2025-10-16 17:57:00,13.5,0.0,1.62,cash,completed
29544,1,1,4,,2025-10-16 12:01:00,5.88,0.0,0.71,cash,completed
29545,1,1,2,,2025-10-16 11:03:00,72.45,0.0,8.69,card,completed
29546,1,1,4,111.0,2025-10-16 08:14:00,0.92,0.0,0.11,card,completed
29547,1,1,7,289.0,2025-10-16 08:51:00,7.23,0.0,0.87,card,completed
29548,1,1,6,143.0,2025-10-16 09:05:00,8.07,0.0,0.97,card,completed
29549,1,1,11,176.0,2025-10-16 14:55:00,43.05,0.0,5.17,card,completed
29550,1,1,10,,2025-10-16 12:32:00,35.15,0.0,4.22,card,completed
29551,1,2,12,256.0,2025-10-16 10:58:00,57.71,0.0,6.93,card,completed
29552,1,2,3,23.0,2025-10-16 08:08:00,26.38,0.0,3.17,card,completed
29553,1,2,12,205.0,2025-10-16 20:50:00,4.66,0.0,0.56,card,completed
29554,1,2,12,,2025-10-16 20:52:00,1290.77,0.0,154.89,card,completed
29555,1,2,3,28.0,2025-10-16 16:34:00,4.64,0.0,0.56,transfer,completed
29556,1,2,3,121.0,2025-10-16 11:50:00,102.75,0.0,12.33,transfer,completed
29557,1,2,12,70.0,2025-10-16 09:56:00,285.19,0.0,34.22,cash,completed
29558,1,2,3,220.0,2025-10-16 08:28:00,34.08,0.0,4.09,cash,completed
29559,1,2,3,279.0,2025-10-16 19:33:00,8.3,0.0,1.0,cash,completed
29560,1,2,12,,2025-10-16 11:09:00,73.22,0.0,8.79,transfer,completed
29561,1,2,12,274.0,2025-10-16 16:06:00,37.44,0.0,4.49,transfer,completed
29562,1,2,12,253.0,2025-10-16 13:59:00,26.61,0.0,3.19,cash,completed
29563,1,2,12,,2025-10-16 09:08:00,41.55,0.0,4.99,card,completed
29564,1,3,5,,2025-10-16 17:10:00,16.47,0.0,1.98,cash,completed
29565,1,3,4,299.0,2025-10-16 18:56:00,351.78,0.0,42.21,card,completed
29566,1,3,8,186.0,16/10/2025 17:40,17.91,0.0,2.15,transfer,completed
29567,1,3,1,171.0,2025-10-16 19:41:00,20.55,0.0,2.47,transfer,completed
29568,1,3,1,,2025-10-16 20:24:00,5.52,0.0,0.66,card,completed
29569,1,3,4,140.0,2025-10-16 18:53:00,12.5,0.0,1.5,card,completed
29570,1,3,8,98.0,2025-10-16 20:23:00,14.18,0.0,1.7,card,completed
29571,1,3,4,270.0,2025-10-16 18:46:00,1.43,0.0,0.17,transfer,completed
29572,1,3,4,267.0,2025-10-16 10:29:00,96.88,0.0,11.63,cash,completed
29573,1,3,1,237.0,2025-10-16 12:43:00,1695.83,0.0,203.5,cash,completed
29574,1,4,12,,2025-10-16 16:24:00,38.99,0.0,4.68,transfer,completed
29575,1,4,12,244.0,16/10/2025 11:14,17.35,0.0,2.08,transfer,completed
29576,1,4,12,65.0,16/10/2025 08:49,1161.14,0.0,139.34,card,completed
29577,1,4,12,133.0,2025-10-16 08:38:00,74.38,0.0,8.93,cash,completed
29578,1,4,12,249.0,2025-10-16 17:48:00,2.23,0.0,0.27,transfer,completed
29579,1,1,2,,2025-10-17 10:57:00,19.59,0.0,2.35,cash,completed
29580,1,1,4,81.0,2025-10-17 09:55:00,1522.03,0.0,182.64,cash,completed
29581,1,1,6,,2025-10-17 13:42:00,22.75,0.0,2.73,transfer,completed
29582,1,1,7,300.0,2025-10-17 13:14:00,29.67,0.0,3.56,card,completed
29583,1,1,6,34.0,2025-10-17 13:30:00,18.98,0.0,2.28,card,completed
29584,1,1,11,289.0,2025-10-17 18:36:00,17.48,0.0,2.1,card,completed
29585,1,1,6,,2025-10-17 18:42:00,14.46,0.0,1.74,card,completed
29586,1,1,11,77.0,2025-10-17 12:36:00,14.46,0.0,1.74,cash,completed
29587,1,1,4,59.0,2025-10-17 09:39:00,866.64,0.0,104.0,transfer,completed
29588,1,1,7,106.0,2025-10-17 08:36:00,26.79,0.0,3.21,transfer,completed
29589,1,1,7,,2025-10-17 14:41:00,21.45,0.0,2.57,transfer,completed
29590,1,1,6,275.0,2025-10-17 10:32:00,31.27,0.0,3.75,cash,completed
29591,1,1,4,,2025-10-17 19:43:00,3.48,0.0,0.42,card,completed
29592,1,1,7,17.0,2025-10-17 11:24:00,577.11,0.0,69.25,transfer,completed
29593,1,1,4,192.0,2025-10-17 10:59:00,11.82,0.0,1.42,card,completed
29594,1,1,10,,2025-10-17 18:31:00,7.77,0.0,0.93,cash,completed
29595,1,1,4,,2025-10-17 18:55:00,27.39,0.0,3.29,cash,completed
29596,1,2,12,200.0,2025-10-17 13:42:00,10.91,0.0,1.31,cash,completed
29597,1,2,12,182.0,2025-10-17 17:01:00,58.89,0.0,7.07,card,completed
29598,1,2,12,34.0,2025-10-17 15:27:00,15.88,0.0,1.91,card,completed
29599,1,2,3,30.0,2025-10-17 19:41:00,43.06,0.0,5.17,cash,completed
29600,1,2,3,,2025-10-17 10:34:00,18.17,0.0,2.18,transfer,completed
29601,1,2,3,,2025-10-17 13:23:00,6.81,0.0,0.82,transfer,completed
29602,1,2,3,,2025-10-17 11:14:00,33.39,0.0,4.01,cash,completed
29603,1,2,3,,2025-10-17 20:45:00,38.88,0.0,4.67,transfer,completed
29604,1,2,3,,2025-10-17 08:26:00,36.79,0.0,4.41,transfer,completed
29605,1,2,12,,2025-10-17 18:04:00,3.3,0.0,0.4,card,completed
29606,1,3,1,151.0,2025-10-17 11:58:00,17.01,0.0,2.04,transfer,completed
29607,1,3,1,224.0,2025-10-17 17:16:00,7.56,0.0,0.91,cash,completed
29608,1,3,9,41.0,2025-10-17 19:50:00,49.43,0.0,5.93,cash,completed
29609,1,3,1,45.0,2025-10-17 08:24:00,7.94,0.0,0.95,transfer,completed
29610,1,3,4,,2025-10-17 08:31:00,42.99,0.0,5.16,card,completed
29611,1,3,8,,2025-10-17 17:05:00,13.45,0.0,1.61,transfer,completed
29612,1,3,5,153.0,2025-10-17 12:08:00,17.78,0.0,2.13,transfer,completed
29613,1,3,4,,2025-10-17 08:34:00,65.44,0.0,7.85,cash,completed
29614,1,4,12,267.0,2025-10-17 19:06:00,13.45,0.0,1.61,card,completed
29615,1,4,12,,2025-10-17 19:01:00,8.55,0.0,1.03,transfer,completed
29616,1,4,12,,2025-10-17 13:09:00,43.8,0.0,5.26,cash,completed
29617,1,4,12,125.0,2025-10-17 14:45:00,26.41,0.0,3.17,cash,completed
29618,1,4,12,214.0,2025-10-17 15:48:00,14.37,0.0,1.72,card,completed
29619,1,4,12,106.0,2025-10-17 12:53:00,86.56,0.0,10.39,cash,completed
29620,1,4,12,2.0,2025-10-17 17:28:00,1.65,0.0,0.2,transfer,completed
29621,1,4,12,,2025-10-17 12:31:00,8.1,0.0,0.97,transfer,completed
29622,1,4,12,,2025-10-17 19:54:00,4.98,0.0,0.6,cash,completed
29623,1,4,12,,2025-10-17 13:00:00,30.42,0.0,3.65,card,completed
29624,1,1,11,252.0,2025-10-18 17:29:00,2.14,0.0,0.26,card,completed
29625,1,1,11,29.0,2025-10-18 18:35:00,3.42,0.0,0.41,cash,completed
29626,1,1,11,29.0,2025-10-18 18:40:00,3.42,0.0,0.41,card,completed
29627,1,1,2,268.0,2025-10-18 18:27:00,18.89,0.0,2.27,transfer,completed
29628,1,1,6,75.0,2025-10-18 09:59:00,43.8,0.0,5.26,cash,completed
29629,1,1,2,15.0,2025-10-18 19:54:00,26.38,0.0,3.17,card,completed
29630,1,1,2,15.0,2025-10-18 19:56:00,26.38,0.0,3.17,cash,completed
29631,1,1,2,273.0,2025-10-18 18:15:00,1053.71,0.0,126.45,cash,completed
29632,1,1,4,,2025-10-18 14:04:00,6.44,0.0,0.77,card,completed
29633,1,1,7,,2025-10-18 12:22:00,18.43,0.0,2.21,transfer,completed
29634,1,1,4,124.0,2025-10-18 18:59:00,595.84,0.0,71.5,cash,completed
29635,1,1,10,250.0,2025-10-18 17:46:00,799.33,0.0,95.92,card,completed
29636,1,1,2,32.0,2025-10-18 08:18:00,13.6,0.0,1.63,cash,completed
29637,1,1,11,210.0,2025-10-18 15:27:00,29.28,0.0,3.51,transfer,completed
29638,1,1,4,222.0,2025-10-18 13:32:00,35.34,0.0,4.24,card,completed
29639,1,1,4,,2025-10-18 08:12:00,33.02,0.0,3.96,cash,completed
29640,1,1,11,159.0,2025-10-18 15:13:00,27.19,0.0,3.26,card,completed
29641,1,1,4,66.0,2025-10-18 11:22:00,36.07,0.0,4.33,transfer,completed
29642,1,1,7,243.0,2025-10-18 19:06:00,10.11,0.0,1.21,card,completed
29643,1,1,11,212.0,2025-10-18 19:58:00,25.16,0.0,3.02,cash,completed
29644,1,1,11,,2025-10-18 08:17:00,10.04,0.0,1.2,card,completed
29645,1,1,2,90.0,2025-10-18 19:26:00,6.3,0.0,0.76,cash,completed
29646,1,1,4,158.0,2025-10-18 11:40:00,70.72,0.0,8.49,cash,completed
29647,1,1,7,,2025-10-18 11:34:00,38.66,0.0,4.64,transfer,completed
29648,1,1,7,,2025-10-18 09:43:00,8.92,0.0,1.07,cash,completed
29649,1,1,7,,2025-10-18 08:33:00,45.96,0.0,5.52,card,completed
29650,1,2,3,141.0,2025-10-18 17:51:00,16.95,0.0,2.03,cash,completed
29651,1,2,3,,2025-10-18 13:05:00,38.26,0.0,4.59,transfer,completed
29652,1,2,3,118.0,2025-10-18 16:31:00,58.45,0.0,7.01,transfer,completed
29653,1,2,3,,2025-10-18 14:32:00,12.76,0.0,1.53,transfer,completed
29654,1,2,3,,2025-10-18 16:34:00,27.78,0.0,3.33,card,completed
29655,1,2,3,121.0,2025-10-18 16:38:00,2.16,0.0,0.26,transfer,completed
29656,1,2,12,220.0,2025-10-18 09:51:00,17.89,0.0,2.15,cash,completed
29657,1,2,12,220.0,2025-10-18 09:52:00,17.89,0.0,2.15,cash,completed
29658,1,2,3,175.0,2025-10-18 13:30:00,1316.68,0.0,158.0,card,completed
29659,1,2,3,285.0,2025-10-18 12:05:00,5.1,0.0,0.61,card,completed
29660,1,2,12,212.0,2025-10-18 19:23:00,43.47,0.0,5.22,cash,completed
29661,1,2,12,,2025-10-18 10:16:00,18.66,0.0,2.24,cash,completed
29662,1,2,12,,2025-10-18 13:45:00,54.26,0.0,6.51,transfer,completed
29663,1,2,3,200.0,2025-10-18 15:48:00,16.67,0.0,2.0,card,completed
29664,1,2,3,177.0,2025-10-18 16:10:00,67.67,0.0,8.12,cash,completed
29665,1,2,12,,2025-10-18 11:30:00,91.91,0.0,11.03,transfer,completed
29666,1,2,12,187.0,2025-10-18 12:31:00,37.45,0.0,4.49,card,completed
29667,1,3,5,138.0,2025-10-18 17:20:00,1.73,0.0,0.21,transfer,completed
29668,1,3,4,260.0,2025-10-18 16:08:00,25.88,0.0,3.11,transfer,completed
29669,1,3,4,139.0,2025-10-18 08:35:00,5.19,0.0,0.62,transfer,completed
29670,1,3,8,88.0,2025-10-18 13:46:00,69.69,0.0,8.36,transfer,completed
29671,1,3,9,182.0,2025-10-18 14:20:00,33.74,0.0,4.05,card,completed
29672,1,3,4,248.0,18/10/2025 20:20,63.43,0.0,7.61,cash,completed
29673,1,3,9,,2025-10-18 17:29:00,5.83,0.0,0.7,transfer,completed
29674,1,3,9,56.0,2025-10-18 09:08:00,56.48,0.0,6.78,cash,completed
29675,1,3,4,86.0,2025-10-18 14:04:00,11.75,0.0,1.41,cash,completed
29676,1,3,1,,2025-10-18 08:38:00,36.18,0.0,4.34,cash,completed
29677,1,3,8,177.0,2025-10-18 13:17:00,18.32,0.0,2.2,cash,completed
29678,1,3,9,,2025-10-18 18:11:00,28.1,0.0,3.37,card,completed
29679,1,3,1,,2025-10-18 13:35:00,18.35,0.0,2.2,card,completed
29680,1,3,8,286.0,2025-10-18 19:07:00,7.27,0.0,0.87,card,completed
29681,1,3,9,228.0,2025-10-18 11:14:00,9.54,0.0,1.14,transfer,completed
29682,1,3,5,125.0,2025-10-18 20:09:00,3.94,0.0,0.47,transfer,completed
29683,1,3,5,,2025-10-18 17:12:00,27.54,0.0,3.3,transfer,completed
29684,1,3,1,133.0,2025-10-18 15:53:00,9.49,0.0,1.14,cash,completed
29685,1,3,9,253.0,18/10/2025 18:35,69.05,0.0,8.29,cash,completed
29686,1,3,9,141.0,2025-10-18 17:54:00,25.4,0.0,3.05,card,completed
29687,1,4,12,57.0,2025-10-18 18:47:00,25.36,0.0,3.04,card,completed
29688,1,4,12,155.0,2025-10-18 10:59:00,17.53,0.0,2.1,transfer,completed
29689,1,4,12,83.0,2025-10-18 14:38:00,14.11,0.0,1.69,cash,completed
29690,1,4,12,,2025-10-18 19:53:00,17.26,0.0,2.07,transfer,completed
29691,1,4,12,159.0,2025-10-18 09:28:00,28.17,0.0,3.38,transfer,completed
29692,1,4,12,58.0,2025-10-18 19:29:00,1.66,0.0,0.2,card,completed
29693,1,4,12,7.0,2025-10-18 08:00:00,32.47,0.0,3.9,transfer,completed
29694,1,4,12,7.0,2025-10-18 08:02:00,32.47,0.0,3.9,transfer,completed
29695,1,4,12,,2025-10-18 10:56:00,643.45,0.0,77.21,card,completed
29696,1,4,12,78.0,2025-10-18 17:23:00,1023.68,0.0,122.84,transfer,completed
29697,1,1,11,,2025-10-19 11:18:00,29.63,0.0,3.56,cash,completed
29698,1,1,6,125.0,2025-10-19 15:22:00,860.71,0.0,103.29,transfer,completed
29699,1,1,10,288.0,19/10/2025 20:06,35.21,0.0,4.23,card,completed
29700,1,1,11,25.0,2025-10-19 15:58:00,30.03,0.0,3.6,transfer,completed
29701,1,1,7,49.0,2025-10-19 10:32:00,75.65,0.0,9.08,cash,completed
29702,1,1,6,43.0,2025-10-19 13:52:00,21.97,0.0,2.64,transfer,completed
29703,1,1,7,177.0,2025-10-19 12:36:00,805.93,0.0,96.71,transfer,completed
29704,1,1,7,282.0,2025-10-19 13:47:00,26.72,0.0,3.21,transfer,completed
29705,1,1,6,,2025-10-19 13:51:00,18.3,0.0,2.2,transfer,completed
29706,1,1,6,,2025-10-19 13:11:00,22.09,0.0,2.65,cash,completed
29707,1,1,11,,2025-10-19 15:14:00,26.64,0.0,3.2,transfer,completed
29708,1,1,7,3.0,2025-10-19 18:15:00,17.59,0.0,2.11,transfer,completed
29709,1,1,10,254.0,2025-10-19 10:42:00,55.66,0.0,6.68,card,completed
29710,1,1,6,,2025-10-19 10:21:00,7.87,0.0,0.94,cash,completed
29711,1,1,10,271.0,2025-10-19 08:01:00,25.03,0.0,3.0,card,completed
29712,1,1,7,,2025-10-19 16:17:00,62.98,0.0,7.56,card,completed
29713,1,1,7,33.0,2025-10-19 08:02:00,25.53,0.0,3.06,transfer,completed
29714,1,1,10,124.0,2025-10-19 14:35:00,30.94,0.0,3.71,transfer,completed
29715,1,1,2,195.0,2025-10-19 19:09:00,24.18,0.0,2.9,cash,completed
29716,1,1,10,52.0,19/10/2025 19:50,24.31,0.0,2.92,cash,completed
29717,1,1,7,,2025-10-19 09:49:00,11.28,0.0,1.35,card,completed
29718,1,1,7,160.0,2025-10-19 12:13:00,17.25,0.0,2.07,card,completed
29719,1,1,10,135.0,2025-10-19 14:24:00,701.39,0.0,84.17,card,completed
29720,1,1,11,52.0,2025-10-19 13:29:00,4.48,0.0,0.54,card,completed
29721,1,1,11,53.0,2025-10-19 14:19:00,37.57,0.0,4.51,card,completed
29722,1,1,2,,2025-10-19 12:17:00,6.3,0.0,0.76,card,completed
29723,1,1,4,60.0,2025-10-19 15:37:00,57.31,0.0,6.88,card,completed
29724,1,1,7,242.0,2025-10-19 16:44:00,54.22,0.0,6.51,transfer,completed
29725,1,1,11,68.0,2025-10-19 10:58:00,9.66,0.0,1.16,card,completed
29726,1,1,11,41.0,2025-10-19 13:27:00,664.43,0.0,79.73,card,completed
29727,1,2,3,176.0,2025-10-19 15:32:00,655.3,0.0,78.64,cash,completed
29728,1,2,3,,2025-10-19 15:57:00,16.91,0.0,2.03,transfer,completed
29729,1,2,12,,2025-10-19 18:58:00,14.74,0.0,1.77,card,completed
29730,1,2,12,22.0,2025-10-19 11:35:00,564.8,0.0,67.78,transfer,completed
29731,1,2,3,237.0,2025-10-19 09:43:00,21.44,0.0,2.57,transfer,completed
29732,1,2,3,100.0,2025-10-19 10:53:00,6.84,0.0,0.82,cash,completed
29733,1,2,12,82.0,2025-10-19 09:35:00,1041.36,0.0,124.96,transfer,completed
29734,1,2,12,12.0,2025-10-19 13:37:00,27.22,0.0,3.27,transfer,completed
29735,1,2,3,269.0,2025-10-19 15:16:00,50.51,0.0,6.06,transfer,completed
29736,1,2,3,119.0,2025-10-19 14:52:00,5.68,0.0,0.68,cash,completed
29737,1,2,3,160.0,2025-10-19 14:33:00,33.14,0.0,3.98,cash,completed
29738,1,3,1,261.0,2025-10-19 18:50:00,26.99,0.0,3.24,card,completed
29739,1,3,5,188.0,2025-10-19 09:19:00,87.31,0.0,10.48,cash,completed
29740,1,3,9,,2025-10-19 08:26:00,133.56,0.0,16.03,cash,completed
29741,1,3,5,,2025-10-19 12:32:00,11.9,0.0,1.43,card,completed
29742,1,3,4,189.0,2025-10-19 20:05:00,57.11,0.0,6.85,transfer,completed
29743,1,3,4,218.0,2025-10-19 12:12:00,21.6,0.0,2.59,card,completed
29744,1,3,1,,2025-10-19 20:54:00,18.99,0.0,2.28,card,completed
29745,1,3,8,130.0,2025-10-19 14:57:00,86.95,0.0,10.43,cash,completed
29746,1,3,8,,2025-10-19 19:19:00,1323.29,0.0,158.79,card,completed
29747,1,3,9,,19/10/2025 10:52,1.71,0.0,0.21,transfer,completed
29748,1,3,4,223.0,2025-10-19 09:59:00,8.6,0.0,1.03,cash,completed
29749,1,3,8,,2025-10-19 17:32:00,123.33,0.0,14.8,card,completed
29750,1,3,9,,2025-10-19 10:17:00,13.13,0.0,1.58,transfer,completed
29751,1,3,4,260.0,19/10/2025 09:00,189.0,0.0,22.68,cash,completed
29752,1,3,5,16.0,2025-10-19 10:48:00,52.15,0.0,6.26,transfer,completed
29753,1,3,4,226.0,2025-10-19 17:58:00,26.45,0.0,3.17,card,completed
29754,1,3,5,65.0,2025-10-19 14:36:00,18.63,0.0,2.24,transfer,completed
29755,1,3,5,287.0,19/10/2025 10:22,11.65,0.0,1.4,card,completed
29756,1,3,1,82.0,2025-10-19 12:50:00,35.3,0.0,4.24,card,completed
29757,1,3,4,185.0,2025-10-19 11:17:00,9.11,0.0,1.09,transfer,completed
29758,1,4,12,229.0,2025-10-19 19:50:00,1157.68,0.0,138.92,cash,completed
