movement_id,store_id,product_id,user_id,movement_type,quantity,created_at
89560,1,54,7,sale,-5,2025-10-24 18:08:00
89561,1,59,7,sale,-5,2025-10-24 18:08:00
89562,1,57,7,sale,-1,2025-10-24 18:08:00
89563,1,56,7,sale,-5,2025-10-24 18:08:00
89564,1,19,11,sale,-3,2025-10-24 16:46:00
89565,1,17,11,sale,-2,2025-10-24 16:46:00
89566,1,18,11,sale,-4,2025-10-24 16:46:00
89567,1,11,11,sale,-5,2025-10-24 16:46:00
89568,1,20,11,sale,-3,2025-10-24 16:46:00
89569,1,49,2,sale,-6,2025-10-24 18:01:00
89570,1,22,4,sale,-3,2025-10-24 19:39:00
89571,1,21,4,sale,-3,2025-10-24 19:39:00
89572,1,21,7,sale,-3,2025-10-24 17:23:00
89573,1,29,7,sale,-1,2025-10-24 17:23:00
89574,1,17,11,sale,-1,2025-10-24 11:37:00
89575,1,18,11,sale,-3,2025-10-24 11:37:00
89576,1,14,11,sale,-2,2025-10-24 11:37:00
89577,1,16,11,sale,-3,2025-10-24 11:37:00
89578,2,53,12,sale,-4,2025-10-24 14:33:00
89579,2,60,12,sale,-1,2025-10-24 14:33:00
89580,2,52,12,sale,-2,2025-10-24 14:33:00
89581,2,57,12,sale,-6,2025-10-24 14:33:00
89582,2,7,12,sale,-5,2025-10-24 10:40:00
89583,2,10,12,sale,-2,2025-10-24 10:40:00
89584,2,8,12,sale,-1,2025-10-24 10:40:00
89585,2,2,12,sale,-2,2025-10-24 10:40:00
89586,2,4,12,sale,-5,2025-10-24 10:40:00
89587,2,57,3,sale,-4,2025-10-24 20:42:00
89588,2,60,3,sale,-6,2025-10-24 20:42:00
89589,2,52,3,sale,-2,2025-10-24 20:42:00
89590,2,58,3,sale,-6,2025-10-24 20:42:00
89591,2,11,3,sale,-3,2025-10-24 12:04:00
89592,2,19,3,sale,-6,2025-10-24 12:04:00
89593,2,15,3,sale,-6,2025-10-24 12:04:00
89594,2,14,3,sale,-2,2025-10-24 12:04:00
89595,2,46,12,sale,-6,2025-10-24 19:44:00
89596,2,48,12,sale,-3,2025-10-24 19:44:00
89597,2,43,12,sale,-1,2025-10-24 19:44:00
89598,2,41,12,sale,-3,2025-10-24 19:44:00
89599,2,45,12,sale,-5,2025-10-24 19:44:00
89600,2,35,12,sale,-3,2025-10-24 14:45:00
89601,2,32,12,sale,-1,2025-10-24 14:45:00
89602,2,33,12,sale,-1,2025-10-24 14:45:00
89603,2,37,12,sale,-1,2025-10-24 14:45:00
89604,2,5,12,sale,-2,2025-10-24 13:51:00
89605,2,2,12,sale,-4,2025-10-24 13:51:00
89606,2,7,12,sale,-6,2025-10-24 13:51:00
89607,2,1,12,sale,-2,2025-10-24 13:51:00
89608,2,8,12,sale,-3,2025-10-24 13:51:00
89609,2,49,3,sale,-6,2025-10-24 13:10:00
89610,2,7,12,sale,-4,2025-10-24 10:30:00
89611,2,4,12,sale,-4,2025-10-24 10:30:00
89612,2,60,12,sale,-6,2025-10-24 11:42:00
89613,2,59,12,sale,-5,2025-10-24 11:42:00
89614,2,36,3,sale,-3,2025-10-24 15:08:00
89615,2,38,3,sale,-5,2025-10-24 15:08:00
89616,2,37,3,sale,-3,2025-10-24 15:08:00
89617,2,40,3,sale,-3,2025-10-24 15:08:00
89618,2,33,3,sale,-6,2025-10-24 15:08:00
89619,2,22,12,sale,-1,2025-10-24 16:14:00
89620,2,60,3,sale,-5,2025-10-24 14:30:00
89621,2,52,12,sale,-1,2025-10-24 11:46:00
89622,2,44,12,sale,-4,2025-10-24 20:16:00
89623,2,41,12,sale,-5,2025-10-24 20:16:00
89624,2,50,12,sale,-1,2025-10-24 20:16:00
89625,2,46,12,sale,-3,2025-10-24 20:16:00
89626,2,33,3,sale,-1,2025-10-24 16:03:00
89627,2,54,3,sale,-3,2025-10-24 20:22:00
89628,2,53,3,sale,-4,2025-10-24 20:22:00
89629,2,60,3,sale,-1,2025-10-24 20:22:00
89630,3,4,5,sale,-6,2025-10-24 15:17:00
89631,3,3,5,sale,-5,2025-10-24 15:17:00
89632,3,7,5,sale,-4,2025-10-24 15:17:00
89633,3,60,1,sale,-3,2025-10-24 09:51:00
89634,3,55,1,sale,-2,2025-10-24 09:51:00
89635,3,56,1,sale,-1,2025-10-24 09:51:00
89636,3,52,1,sale,-6,2025-10-24 09:51:00
89637,3,55,5,sale,-6,2025-10-24 14:33:00
89638,3,57,5,sale,-2,2025-10-24 14:33:00
89639,3,37,9,sale,-2,2025-10-24 08:14:00
89640,3,31,9,sale,-3,2025-10-24 08:14:00
89641,3,38,9,sale,-3,2025-10-24 08:14:00
89642,3,36,9,sale,-5,2025-10-24 08:14:00
89643,3,28,4,sale,-5,2025-10-24 19:49:00
89644,3,45,8,sale,-4,2025-10-24 16:48:00
89645,3,44,8,sale,-4,2025-10-24 16:48:00
89646,3,47,8,sale,-4,2025-10-24 16:48:00
89647,3,50,8,sale,-6,2025-10-24 16:48:00
89648,3,41,5,sale,-4,2025-10-24 19:54:00
89649,3,18,9,sale,-6,2025-10-24 11:38:00
89650,3,12,9,sale,-3,2025-10-24 11:38:00
89651,3,17,9,sale,-2,2025-10-24 11:38:00
89652,4,32,12,sale,-1,2025-10-24 09:37:00
89653,4,31,12,sale,-5,2025-10-24 09:37:00
89654,4,36,12,sale,-2,2025-10-24 09:37:00
89655,4,39,12,sale,-3,2025-10-24 09:37:00
89656,4,52,12,sale,-6,2025-10-24 14:41:00
89657,4,46,12,sale,-6,2025-10-24 19:12:00
89658,4,49,12,sale,-6,2025-10-24 19:12:00
89659,4,47,12,sale,-1,2025-10-24 19:12:00
89660,4,50,12,sale,-2,2025-10-24 19:12:00
89661,4,43,12,sale,-2,2025-10-24 19:12:00
89662,4,35,12,sale,-3,2025-10-24 09:31:00
89663,4,36,12,sale,-2,2025-10-24 09:31:00
89664,4,48,12,sale,-1,2025-10-24 20:14:00
89665,4,43,12,sale,-1,2025-10-24 20:14:00
89666,4,50,12,sale,-3,2025-10-24 20:14:00
89667,1,48,10,sale,-6,2025-10-25 16:13:00
89668,1,41,10,sale,-3,2025-10-25 16:13:00
89669,1,43,10,sale,-5,2025-10-25 16:13:00
89670,1,13,6,sale,-4,2025-10-25 09:45:00
89671,1,16,6,sale,-4,2025-10-25 09:45:00
89672,1,17,6,sale,-4,2025-10-25 09:45:00
89673,1,20,6,sale,-1,2025-10-25 09:45:00
89674,1,18,6,sale,-4,2025-10-25 09:45:00
89675,1,52,7,sale,-3,2025-10-25 19:35:00
89676,1,51,7,sale,-4,2025-10-25 19:35:00
89677,1,18,6,sale,-2,2025-10-25 20:50:00
89678,1,15,6,sale,-2,2025-10-25 20:50:00
89679,1,50,4,sale,-5,2025-10-25 11:49:00
89680,1,47,4,sale,-2,2025-10-25 11:49:00
89681,1,42,4,sale,-3,2025-10-25 11:49:00
89682,1,46,4,sale,-3,2025-10-25 11:49:00
89683,1,37,10,sale,-3,2025-10-25 09:45:00
89684,1,35,10,sale,-2,2025-10-25 09:45:00
89685,1,41,2,sale,-6,2025-10-25 14:57:00
89686,1,49,2,sale,-6,2025-10-25 14:15:00
89687,1,47,2,sale,-1,2025-10-25 14:15:00
89688,1,45,2,sale,-4,2025-10-25 14:15:00
89689,1,52,10,sale,-4,25/10/2025 20:50
89690,1,51,10,sale,-4,25/10/2025 20:50
89691,1,53,10,sale,-1,25/10/2025 20:50
89692,1,55,10,sale,-6,25/10/2025 20:50
89693,1,18,2,sale,-5,2025-10-25 18:19:00
89694,1,13,2,sale,-4,2025-10-25 18:19:00
89695,1,51,2,sale,-5,2025-10-25 18:21:00
89696,1,37,10,sale,-3,2025-10-25 20:10:00
89697,1,35,10,sale,-1,2025-10-25 20:10:00
89698,1,32,10,sale,-5,2025-10-25 20:10:00
89699,1,33,10,sale,-4,2025-10-25 20:10:00
89700,1,38,10,sale,-1,2025-10-25 20:10:00
89701,1,46,11,sale,-3,2025-10-25 20:52:00
89702,1,43,11,sale,-4,2025-10-25 20:52:00
89703,1,44,11,sale,-5,2025-10-25 20:52:00
89704,1,50,10,sale,-2,2025-10-25 10:24:00
89705,1,41,10,sale,-3,2025-10-25 10:24:00
89706,1,47,10,sale,-2,2025-10-25 10:24:00
89707,1,57,2,sale,-3,25/10/2025 08:24
89708,1,58,2,sale,-4,25/10/2025 08:24
89709,1,54,2,sale,-3,25/10/2025 08:24
89710,1,56,2,sale,-4,25/10/2025 08:24
89711,1,59,7,sale,-5,2025-10-25 09:58:00
89712,1,52,11,sale,-2,2025-10-25 19:35:00
89713,1,54,11,sale,-5,2025-10-25 19:35:00
89714,1,53,11,sale,-4,2025-10-25 19:35:00
89715,1,58,2,sale,-2,2025-10-25 16:24:00
89716,1,47,4,sale,-2,2025-10-25 16:24:00
89717,1,42,4,sale,-2,2025-10-25 16:24:00
89718,1,32,6,sale,-5,2025-10-25 18:13:00
89719,2,6,12,sale,-1,2025-10-25 13:37:00
89720,2,42,3,sale,-4,2025-10-25 12:25:00
89721,2,50,3,sale,-5,2025-10-25 12:25:00
89722,2,44,3,sale,-6,2025-10-25 12:25:00
89723,2,47,3,sale,-1,2025-10-25 12:25:00
89724,2,46,3,sale,-4,2025-10-25 12:25:00
89725,2,5,12,sale,-4,2025-10-25 14:59:00
89726,2,10,12,sale,-6,2025-10-25 14:59:00
89727,2,58,12,sale,-3,2025-10-25 19:15:00
89728,2,53,12,sale,-5,2025-10-25 19:15:00
89729,2,59,12,sale,-5,2025-10-25 19:15:00
89730,2,57,12,sale,-3,2025-10-25 19:15:00
89731,2,56,12,sale,-6,2025-10-25 19:15:00
89732,2,3,12,sale,-6,2025-10-25 13:08:00
89733,2,35,12,sale,-6,2025-10-25 10:42:00
89734,2,40,12,sale,-5,2025-10-25 10:42:00
89735,2,32,3,sale,-2,25/10/2025 15:10
89736,2,31,3,sale,-5,25/10/2025 15:10
89737,2,40,3,sale,-5,25/10/2025 15:10
89738,2,36,3,sale,-5,25/10/2025 15:10
89739,2,36,3,sale,-6,2025-10-25 20:12:00
89740,2,31,3,sale,-2,2025-10-25 20:12:00
89741,2,40,3,sale,-4,2025-10-25 20:12:00
89742,2,37,3,sale,-3,2025-10-25 20:12:00
89743,2,60,3,sale,-2,2025-10-25 13:04:00
89744,2,52,3,sale,-3,2025-10-25 13:04:00
89745,2,53,3,sale,-3,2025-10-25 13:04:00
89746,2,59,3,sale,-5,2025-10-25 13:04:00
89747,2,56,3,sale,-4,2025-10-25 13:04:00
89748,2,1,3,sale,-4,2025-10-25 14:23:00
89749,2,6,3,sale,-6,2025-10-25 14:23:00
89750,2,8,3,sale,-5,2025-10-25 14:23:00
89751,2,4,3,sale,-6,2025-10-25 14:23:00
89752,3,1,1,sale,-1,2025-10-25 14:35:00
89753,3,8,1,sale,-4,2025-10-25 14:35:00
89754,3,10,1,sale,-6,2025-10-25 14:35:00
89755,3,13,9,sale,-5,2025-10-25 15:47:00
89756,3,15,9,sale,-4,2025-10-25 15:47:00
89757,3,16,9,sale,-6,2025-10-25 15:47:00
89758,3,15,4,sale,-2,2025-10-25 12:52:00
89759,3,16,4,sale,-6,2025-10-25 12:52:00
89760,3,17,4,sale,-6,2025-10-25 12:52:00
89761,3,11,4,sale,-5,2025-10-25 12:52:00
89762,3,19,4,sale,-2,2025-10-25 12:52:00
89763,3,21,9,sale,-3,2025-10-25 16:51:00
89764,3,18,8,sale,-1,2025-10-25 12:43:00
89765,3,16,8,sale,-3,2025-10-25 12:43:00
89766,3,12,8,sale,-1,2025-10-25 12:43:00
89767,3,19,8,sale,-6,2025-10-25 12:43:00
89768,3,11,8,sale,-2,2025-10-25 12:43:00
89769,3,12,4,sale,-2,2025-10-25 20:18:00
89770,3,20,4,sale,-5,2025-10-25 20:18:00
89771,3,16,4,sale,-6,2025-10-25 15:20:00
89772,3,18,4,sale,-5,2025-10-25 15:20:00
89773,3,19,4,sale,-1,2025-10-25 15:20:00
89774,3,13,8,sale,-4,2025-10-25 10:30:00
89775,3,20,8,sale,-3,2025-10-25 10:30:00
89776,3,18,8,sale,-5,2025-10-25 10:30:00
89777,3,15,8,sale,-4,2025-10-25 10:30:00
89778,3,58,1,sale,-2,2025-10-25 11:31:00
89779,3,48,8,sale,-5,2025-10-25 19:44:00
89780,3,46,8,sale,-2,2025-10-25 19:44:00
89781,3,50,8,sale,-5,2025-10-25 19:44:00
89782,3,45,8,sale,-6,2025-10-25 19:44:00
89783,3,15,8,sale,-1,2025-10-25 08:35:00
89784,3,16,8,sale,-4,2025-10-25 08:35:00
89785,3,20,8,sale,-4,2025-10-25 08:35:00
89786,3,11,8,sale,-3,2025-10-25 08:35:00
89787,3,34,1,sale,-1,2025-10-25 16:43:00
89788,3,40,1,sale,-6,2025-10-25 16:43:00
89789,3,32,1,sale,-3,2025-10-25 16:43:00
89790,3,7,1,sale,-3,2025-10-25 12:05:00
89791,3,8,1,sale,-4,2025-10-25 12:05:00
89792,3,9,1,sale,-4,2025-10-25 12:05:00
89793,3,2,1,sale,-4,2025-10-25 12:05:00
89794,3,49,8,sale,-1,2025-10-25 09:57:00
89795,3,6,1,sale,-2,2025-10-25 10:22:00
89796,3,9,1,sale,-4,2025-10-25 10:22:00
89797,3,7,1,sale,-4,2025-10-25 10:22:00
89798,3,24,1,sale,-3,25/10/2025 08:04
89799,3,25,1,sale,-4,25/10/2025 08:04
89800,3,23,1,sale,-3,25/10/2025 08:04
89801,4,15,12,sale,-1,25/10/2025 15:47
89802,4,56,12,sale,-3,2025-10-25 09:03:00
89803,4,54,12,sale,-1,2025-10-25 09:03:00
89804,4,46,12,sale,-3,2025-10-25 11:34:00
89805,4,48,12,sale,-3,2025-10-25 11:34:00
89806,4,40,12,sale,-6,2025-10-25 16:23:00
89807,4,56,12,sale,-3,2025-10-25 18:35:00
89808,4,52,12,sale,-3,2025-10-25 18:35:00
89809,4,57,12,sale,-5,2025-10-25 18:35:00
89810,4,33,12,sale,-1,2025-10-25 18:42:00
89811,4,56,12,sale,-4,2025-10-25 19:35:00
89812,4,59,12,sale,-5,2025-10-25 19:35:00
89813,4,54,12,sale,-6,2025-10-25 19:35:00
89814,4,55,12,sale,-6,2025-10-25 19:35:00
89815,4,26,12,sale,-3,2025-10-25 14:13:00
89816,4,21,12,sale,-4,2025-10-25 14:13:00
89817,4,25,12,sale,-5,2025-10-25 14:13:00
89818,4,38,12,sale,-3,2025-10-25 19:27:00
89819,4,32,12,sale,-5,2025-10-25 19:27:00
89820,4,49,12,sale,-5,2025-10-25 15:10:00
89821,4,45,12,sale,-2,2025-10-25 15:10:00
89822,4,48,12,sale,-5,2025-10-25 15:10:00
89823,4,39,12,sale,-2,2025-10-25 12:27:00
89824,4,22,12,sale,-6,2025-10-25 18:35:00
89825,1,15,10,sale,-1,2025-10-26 16:46:00
89826,1,48,4,sale,-4,2025-10-26 12:36:00
89827,1,29,10,sale,-4,2025-10-26 17:03:00
89828,1,27,10,sale,-2,2025-10-26 17:03:00
89829,1,25,10,sale,-5,2025-10-26 17:03:00
89830,1,22,10,sale,-5,2025-10-26 17:03:00
89831,1,45,11,sale,-4,2025-10-26 11:51:00
89832,1,43,11,sale,-1,2025-10-26 11:51:00
89833,1,47,11,sale,-1,2025-10-26 11:51:00
89834,1,46,11,sale,-6,2025-10-26 11:51:00
89835,1,6,4,sale,-2,2025-10-26 16:01:00
89836,1,10,4,sale,-3,2025-10-26 16:01:00
89837,1,3,4,sale,-3,2025-10-26 16:01:00
89838,1,2,4,sale,-4,2025-10-26 16:01:00
89839,1,10,2,sale,-4,2025-10-26 13:01:00
89840,1,8,2,sale,-2,2025-10-26 13:01:00
89841,1,4,2,sale,-5,2025-10-26 13:01:00
89842,1,50,7,sale,-6,2025-10-26 17:15:00
89843,1,46,7,sale,-5,2025-10-26 17:15:00
89844,1,42,6,sale,-3,2025-10-26 10:29:00
89845,1,43,6,sale,-2,2025-10-26 10:29:00
89846,1,44,6,sale,-6,2025-10-26 10:29:00
89847,1,48,6,sale,-1,2025-10-26 10:29:00
89848,1,41,6,sale,-5,2025-10-26 10:29:00
89849,1,59,6,sale,-4,2025-10-26 10:39:00
89850,1,58,6,sale,-5,2025-10-26 10:39:00
89851,1,53,6,sale,-4,2025-10-26 10:39:00
89852,1,51,6,sale,-1,2025-10-26 10:39:00
89853,1,53,10,sale,-3,2025-10-26 09:35:00
89854,1,52,10,sale,-5,2025-10-26 13:09:00
89855,1,59,10,sale,-6,2025-10-26 13:09:00
89856,1,53,10,sale,-5,2025-10-26 13:09:00
89857,1,51,10,sale,-5,2025-10-26 13:09:00
89858,1,46,6,sale,-3,2025-10-26 15:50:00
89859,1,42,6,sale,-6,2025-10-26 15:50:00
89860,1,49,2,sale,-5,2025-10-26 19:07:00
89861,1,43,2,sale,-2,2025-10-26 19:07:00
89862,1,44,2,sale,-1,2025-10-26 19:07:00
89863,1,50,2,sale,-4,2025-10-26 19:07:00
89864,1,15,6,sale,-1,2025-10-26 13:47:00
89865,1,20,6,sale,-3,2025-10-26 13:47:00
89866,1,19,6,sale,-3,2025-10-26 13:47:00
89867,1,8,2,sale,-4,2025-10-26 15:01:00
89868,1,4,2,sale,-5,2025-10-26 15:01:00
89869,1,2,2,sale,-3,2025-10-26 15:01:00
89870,1,10,2,sale,-4,2025-10-26 15:01:00
89871,1,33,10,sale,-5,2025-10-26 13:55:00
89872,1,34,10,sale,-3,2025-10-26 13:55:00
89873,1,35,10,sale,-1,2025-10-26 13:55:00
89874,1,38,10,sale,-4,2025-10-26 13:55:00
89875,1,8,6,sale,-6,2025-10-26 08:35:00
89876,1,5,6,sale,-3,2025-10-26 08:35:00
89877,1,6,6,sale,-2,2025-10-26 08:35:00
89878,1,16,6,sale,-1,2025-10-26 16:41:00
89879,1,19,6,sale,-6,2025-10-26 16:41:00
89880,1,13,6,sale,-2,2025-10-26 16:41:00
89881,1,18,6,sale,-6,2025-10-26 16:41:00
89882,1,15,6,sale,-5,2025-10-26 16:41:00
89883,1,48,6,sale,-4,2025-10-26 20:52:00
89884,1,50,6,sale,-6,2025-10-26 20:52:00
89885,1,43,6,sale,-2,2025-10-26 20:52:00
89886,1,44,6,sale,-3,2025-10-26 20:52:00
89887,1,49,6,sale,-2,2025-10-26 20:52:00
89888,1,36,6,sale,-2,2025-10-26 10:39:00
89889,1,38,6,sale,-2,2025-10-26 10:39:00
89890,1,35,6,sale,-1,2025-10-26 10:39:00
89891,1,37,6,sale,-1,2025-10-26 10:39:00
89892,1,1,11,sale,-4,2025-10-26 20:22:00
89893,1,9,11,sale,-1,2025-10-26 20:22:00
89894,1,7,11,sale,-3,2025-10-26 20:22:00
89895,2,39,12,sale,-3,2025-10-26 15:19:00
89896,2,35,12,sale,-1,2025-10-26 15:19:00
89897,2,40,12,sale,-2,2025-10-26 15:19:00
89898,2,38,12,sale,-3,2025-10-26 15:19:00
89899,2,11,3,sale,-6,2025-10-26 12:49:00
89900,2,15,3,sale,-5,2025-10-26 12:49:00
89901,2,20,3,sale,-5,2025-10-26 18:25:00
89902,2,12,3,sale,-6,2025-10-26 18:25:00
89903,2,2,12,sale,-2,2025-10-26 15:19:00
89904,2,3,12,sale,-3,2025-10-26 15:19:00
89905,2,54,12,sale,-5,2025-10-26 19:55:00
89906,2,56,12,sale,-2,2025-10-26 19:55:00
89907,2,55,12,sale,-1,2025-10-26 19:55:00
89908,2,57,12,sale,-4,2025-10-26 19:55:00
89909,2,15,12,sale,-2,2025-10-26 08:35:00
89910,2,14,12,sale,-6,2025-10-26 08:35:00
89911,2,20,12,sale,-1,2025-10-26 08:35:00
89912,2,2,3,sale,-1,2025-10-26 15:36:00
89913,2,7,3,sale,-1,2025-10-26 15:36:00
89914,2,1,3,sale,-6,2025-10-26 15:36:00
89915,2,3,3,sale,-2,2025-10-26 15:36:00
89916,2,46,3,sale,-6,2025-10-26 13:55:00
89917,2,44,3,sale,-1,2025-10-26 13:55:00
89918,2,47,3,sale,-3,2025-10-26 13:55:00
89919,2,45,3,sale,-6,2025-10-26 13:55:00
89920,2,43,3,sale,-1,2025-10-26 13:55:00
89921,2,58,12,sale,-6,2025-10-26 15:49:00
89922,2,60,12,sale,-5,2025-10-26 15:49:00
89923,2,17,3,sale,-2,2025-10-26 19:43:00
89924,2,2,3,sale,-6,2025-10-26 15:47:00
89925,2,14,3,sale,-5,2025-10-26 09:19:00
89926,2,8,3,sale,-2,2025-10-26 20:18:00
89927,2,5,3,sale,-6,2025-10-26 20:18:00
89928,2,18,3,sale,-6,2025-10-26 09:05:00
89929,2,20,3,sale,-1,2025-10-26 09:05:00
89930,2,11,3,sale,-3,2025-10-26 09:05:00
89931,2,59,12,sale,-6,2025-10-26 18:07:00
89932,2,40,3,sale,-3,2025-10-26 09:05:00
89933,2,38,3,sale,-6,2025-10-26 09:05:00
89934,2,39,3,sale,-3,2025-10-26 09:05:00
89935,2,35,3,sale,-4,2025-10-26 09:05:00
89936,2,37,3,sale,-6,2025-10-26 09:05:00
89937,2,42,3,sale,-3,2025-10-26 19:27:00
89938,2,45,3,sale,-4,2025-10-26 19:27:00
89939,2,50,3,sale,-5,2025-10-26 19:27:00
89940,2,46,3,sale,-1,2025-10-26 19:27:00
89941,2,39,12,sale,-3,2025-10-26 12:09:00
89942,2,33,12,sale,-3,2025-10-26 12:09:00
89943,2,38,12,sale,-3,2025-10-26 12:09:00
89944,2,35,12,sale,-5,2025-10-26 12:09:00
89945,2,39,3,sale,-4,2025-10-26 20:55:00
89946,2,38,3,sale,-6,2025-10-26 20:55:00
89947,2,53,12,sale,-4,2025-10-26 12:08:00
89948,2,52,12,sale,-5,2025-10-26 12:08:00
89949,2,55,12,sale,-1,2025-10-26 12:08:00
89950,3,53,1,sale,-2,2025-10-26 08:03:00
89951,3,58,1,sale,-2,2025-10-26 08:03:00
89952,3,57,1,sale,-5,2025-10-26 08:03:00
89953,3,19,5,sale,-3,2025-10-26 18:11:00
89954,3,13,5,sale,-1,2025-10-26 18:11:00
89955,3,17,5,sale,-2,2025-10-26 18:11:00
89956,3,14,5,sale,-6,2025-10-26 18:11:00
89957,3,16,5,sale,-3,2025-10-26 18:11:00
89958,3,50,9,sale,-3,2025-10-26 16:35:00
89959,3,4,1,sale,-1,2025-10-26 12:31:00
89960,3,3,1,sale,-6,2025-10-26 12:31:00
89961,3,2,1,sale,-1,2025-10-26 12:31:00
89962,3,57,5,sale,-3,2025-10-26 12:36:00
89963,3,53,5,sale,-6,2025-10-26 12:36:00
89964,3,59,5,sale,-3,2025-10-26 12:36:00
89965,3,60,5,sale,-6,2025-10-26 12:36:00
89966,3,58,5,sale,-6,2025-10-26 12:36:00
89967,3,60,9,sale,-6,2025-10-26 19:09:00
89968,3,52,9,sale,-2,2025-10-26 19:09:00
89969,3,51,9,sale,-1,2025-10-26 19:09:00
89970,3,57,9,sale,-1,2025-10-26 19:09:00
89971,3,20,4,sale,-2,2025-10-26 15:42:00
89972,3,15,4,sale,-4,2025-10-26 15:42:00
89973,3,13,4,sale,-4,2025-10-26 15:42:00
89974,3,19,4,sale,-4,2025-10-26 15:42:00
89975,4,50,12,sale,-1,2025-10-26 16:10:00
89976,4,44,12,sale,-6,2025-10-26 16:10:00
89977,4,42,12,sale,-3,2025-10-26 16:10:00
89978,4,46,12,sale,-5,2025-10-26 16:10:00
89979,4,35,12,sale,-4,26/10/2025 12:27
89980,4,36,12,sale,-6,26/10/2025 12:27
89981,4,18,12,sale,-3,2025-10-26 15:52:00
89982,4,15,12,sale,-4,2025-10-26 15:52:00
89983,4,16,12,sale,-3,2025-10-26 15:52:00
89984,4,17,12,sale,-4,2025-10-26 15:52:00
89985,4,17,12,sale,-4,2025-10-26 17:53:00
89986,4,16,12,sale,-2,2025-10-26 17:53:00
89987,4,12,12,sale,-3,2025-10-26 17:53:00
89988,4,11,12,sale,-5,2025-10-26 17:53:00
89989,4,15,12,sale,-6,2025-10-26 17:53:00
89990,4,42,12,sale,-1,2025-10-26 12:54:00
89991,4,49,12,sale,-6,2025-10-26 12:54:00
89992,4,6,12,sale,-5,2025-10-26 19:41:00
89993,4,10,12,sale,-1,2025-10-26 19:41:00
89994,4,46,12,sale,-6,2025-10-26 12:11:00
89995,4,11,12,sale,-5,2025-10-26 16:26:00
89996,4,20,12,sale,-4,2025-10-26 16:26:00
89997,4,7,12,sale,-5,2025-10-26 11:50:00
89998,4,8,12,sale,-2,2025-10-26 11:50:00
89999,4,5,12,sale,-3,2025-10-26 11:50:00
90000,4,3,12,sale,-3,2025-10-26 11:50:00
90001,4,10,12,sale,-6,2025-10-26 11:50:00
90002,4,38,12,sale,-3,2025-10-26 17:32:00
90003,4,35,12,sale,-2,2025-10-26 17:32:00
90004,4,31,12,sale,-1,2025-10-26 17:32:00
90005,4,32,12,sale,-1,2025-10-26 17:32:00
90006,4,40,12,sale,-2,2025-10-26 17:32:00
90007,4,5,12,sale,-2,2025-10-26 14:35:00
90008,4,16,12,sale,-1,2025-10-26 15:46:00
90009,4,18,12,sale,-4,2025-10-26 15:46:00
90010,4,20,12,sale,-4,2025-10-26 15:46:00
90011,4,13,12,sale,-6,2025-10-26 08:59:00
90012,4,19,12,sale,-1,2025-10-26 08:59:00
90013,4,17,12,sale,-6,2025-10-26 08:59:00
90014,4,20,12,sale,-4,2025-10-26 11:22:00
90015,4,12,12,sale,-1,2025-10-26 11:22:00
90016,4,15,12,sale,-4,2025-10-26 11:22:00
90017,4,18,12,sale,-3,2025-10-26 11:22:00
90018,4,17,12,sale,-5,2025-10-26 19:25:00
90019,4,20,12,sale,-1,2025-10-26 19:25:00
90020,4,35,12,sale,-2,2025-10-26 17:46:00
90021,4,38,12,sale,-4,2025-10-26 17:46:00
90022,4,37,12,sale,-5,2025-10-26 17:46:00
90023,4,36,12,sale,-6,2025-10-26 17:46:00
90024,1,16,6,sale,-1,2025-10-27 19:36:00
90025,1,7,7,sale,-1,2025-10-27 20:12:00
90026,1,4,7,sale,-2,2025-10-27 20:12:00
90027,1,8,7,sale,-6,2025-10-27 20:12:00
90028,1,3,7,sale,-2,2025-10-27 20:12:00
90029,1,9,7,sale,-1,2025-10-27 20:12:00
90030,1,20,2,sale,-3,2025-10-27 08:06:00
90031,1,14,2,sale,-6,2025-10-27 08:06:00
90032,1,18,2,sale,-4,2025-10-27 08:06:00
90033,1,16,2,sale,-2,2025-10-27 08:06:00
90034,1,33,4,sale,-6,2025-10-27 16:04:00
90035,1,38,4,sale,-6,2025-10-27 16:04:00
90036,1,52,7,sale,-5,2025-10-27 19:21:00
90037,1,60,7,sale,-3,2025-10-27 19:21:00
90038,1,53,7,sale,-1,2025-10-27 19:21:00
90039,1,47,2,sale,-6,2025-10-27 11:01:00
90040,1,50,2,sale,-2,2025-10-27 11:01:00
90041,1,46,2,sale,-1,2025-10-27 11:01:00
90042,1,59,7,sale,-6,2025-10-27 17:05:00
90043,1,52,7,sale,-6,2025-10-27 17:05:00
90044,1,54,7,sale,-3,2025-10-27 17:05:00
90045,1,14,10,sale,-4,2025-10-27 09:28:00
90046,1,13,10,sale,-3,2025-10-27 09:28:00
90047,1,15,10,sale,-1,2025-10-27 09:28:00
90048,1,26,6,sale,-3,2025-10-27 18:21:00
90049,1,57,6,sale,-6,2025-10-27 09:08:00
90050,1,60,6,sale,-2,2025-10-27 09:08:00
90051,1,23,6,sale,-1,27/10/2025 09:46
90052,1,27,6,sale,-6,27/10/2025 09:46
90053,1,31,10,sale,-3,2025-10-27 08:52:00
90054,1,39,10,sale,-2,2025-10-27 08:52:00
90055,1,33,10,sale,-1,2025-10-27 08:52:00
90056,1,55,7,sale,-6,2025-10-27 12:54:00
90057,1,57,7,sale,-6,2025-10-27 12:54:00
90058,1,38,2,sale,-4,2025-10-27 19:04:00
90059,1,39,2,sale,-3,2025-10-27 19:04:00
