sale_item_id,sale_id,product_id,quantity,unit_price,discount,subtotal
78122,26132,22,6,19.76,0.0,118.56
78123,26132,26,6,71.32,0.0,427.92
78124,26132,25,2,69.05,0.0,138.1
78125,26133,43,2,1.61,0.0,3.22
78126,26133,49,5,4.34,0.0,21.7
78127,26134,17,2,1.16,0.0,2.32
78128,26134,19,6,1.05,0.0,6.3
78129,26134,20,4,1.73,0.0,6.92
78130,26134,11,4,2.55,0.0,10.2
78131,26135,2,1,2.11,0.42,1.69
78132,26136,10,5,1.97,1.97,7.88
78133,26137,35,1,7.66,0.0,7.66
78134,26137,33,3,2.23,0.0,6.69
78135,26137,39,3,3.22,0.0,9.66
78136,26137,40,1,7.77,0.0,7.77
78137,26137,32,6,5.39,0.0,32.34
78138,26138,16,2,1.12,0.0,2.24
78139,26138,15,4,1.65,0.0,6.6
78140,26139,11,6,2.55,0.0,15.3
78141,26139,19,2,1.05,0.0,2.1
78142,26139,16,3,1.12,0.0,3.36
78143,26139,15,5,1.65,0.0,8.25
78144,26140,13,6,2.69,0.0,16.14
78145,26140,11,5,2.55,0.0,12.75
78146,26140,16,6,1.12,0.0,6.72
78147,26140,14,3,2.14,0.0,6.42
78148,26141,53,6,2.5,0.0,15.0
78149,26141,52,1,2.33,0.0,2.33
78150,26141,51,3,1.19,0.0,3.57
78151,26142,14,1,2.14,0.0,2.14
78152,26142,16,6,1.12,0.0,6.72
78153,26142,20,1,1.73,0.0,1.73
78154,26143,19,1,1.05,0.0,1.05
78155,26144,15,6,1.65,0.0,9.9
78156,26144,18,5,2.74,0.0,13.7
78157,26144,13,3,2.69,0.0,8.07
78158,26144,20,3,1.73,0.0,5.19
78159,26144,11,3,2.55,0.0,7.65
78160,26145,27,5,23.37,0.0,116.85
78161,26145,22,1,19.76,0.0,19.76
78162,26145,26,4,71.32,0.0,285.28
78163,26145,30,4,80.29,0.0,321.16
78164,26145,29,1,72.15,0.0,72.15
78165,26146,33,5,2.23,0.0,11.15
78166,26146,34,6,3.06,0.0,18.36
78167,26146,40,6,7.77,0.0,46.62
78168,26147,40,1,7.77,0.0,7.77
78169,26147,36,6,4.66,0.0,27.96
78170,26147,32,2,5.39,0.0,10.78
78171,26147,34,3,3.06,0.0,9.18
78172,26148,47,4,2.14,0.0,8.56
78173,26148,45,1,2.15,0.0,2.15
78174,26148,44,4,2.69,0.0,10.76
78175,26149,36,5,4.66,0.0,23.3
78176,26149,31,2,5.01,0.0,10.02
78177,26150,60,1,0.54,0.0,0.54
78178,26150,57,3,2.41,0.0,7.23
78179,26150,56,1,1.47,0.0,1.47
78180,26151,34,4,3.06,0.0,12.24
78181,26151,35,6,7.66,0.0,45.96
78182,26152,15,4,1.65,0.0,6.6
78183,26152,17,5,1.16,0.0,5.8
78184,26152,20,2,1.73,0.0,3.46
78185,26153,14,3,2.14,0.0,6.42
78186,26153,19,1,1.05,0.0,1.05
78187,26154,19,6,1.05,0.0,6.3
78188,26154,16,4,1.12,0.0,4.48
78189,26155,6,6,1.25,1.5,6.0
78190,26155,4,3,1.57,0.94,3.77
78191,26156,33,4,2.23,0.0,8.92
78192,26156,32,4,5.39,0.0,21.56
78193,26156,36,1,4.66,0.0,4.66
78194,26156,39,6,3.22,0.0,19.32
78195,26156,34,1,3.06,0.0,3.06
78196,26157,42,1,3.19,0.0,3.19
78197,26157,45,3,2.15,0.0,6.45
78198,26158,1,4,0.92,0.74,2.94
78199,26158,7,1,0.92,0.18,0.74
78200,26158,9,3,1.59,0.95,3.82
78201,26158,8,6,1.71,2.05,8.21
78202,26158,6,6,1.25,1.5,6.0
78203,26159,58,2,1.61,0.0,3.22
78204,26159,55,6,0.58,0.0,3.48
78205,26159,51,1,1.19,0.0,1.19
78206,26159,57,4,2.41,0.0,9.64
78207,26160,54,2,3.37,0.0,6.74
78208,26160,59,3,2.38,0.0,7.14
78209,26160,58,2,1.61,0.0,3.22
78210,26161,54,2,3.37,0.0,6.74
78211,26162,46,1,1.35,0.0,1.35
78212,26163,48,2,1.35,0.0,2.7
78213,26163,44,2,2.69,0.0,5.38
78214,26163,46,3,1.35,0.0,4.05
78215,26163,47,6,2.14,0.0,12.84
78216,26164,53,5,2.5,0.0,12.5
78217,26164,59,4,2.38,0.0,9.52
78218,26164,52,3,2.33,0.0,6.99
78219,26164,58,3,1.61,0.0,4.83
78220,26164,57,4,2.41,0.0,9.64
78221,26165,56,2,1.47,0.0,2.94
78222,26165,54,2,3.37,0.0,6.74
78223,26166,11,4,2.55,0.0,10.2
78224,26166,12,1,1.17,0.0,1.17
78225,26166,19,1,1.05,0.0,1.05
78226,26167,12,1,1.17,0.0,1.17
78227,26168,33,4,2.23,0.0,8.92
78228,26168,32,2,5.39,0.0,10.78
78229,26168,39,2,3.22,0.0,6.44
78230,26168,37,6,6.48,0.0,38.88
78231,26168,36,5,4.66,0.0,23.3
78232,26169,17,1,1.16,0.0,1.16
78233,26169,19,6,1.05,0.0,6.3
78234,26169,12,2,1.17,0.0,2.34
78235,26169,13,1,2.69,0.0,2.69
78236,26169,20,3,1.73,0.0,5.19
78237,26170,16,6,1.12,0.0,6.72
78238,26170,18,1,2.74,0.0,2.74
78239,26170,13,5,2.69,0.0,13.45
78240,26171,60,2,0.54,0.0,1.08
78241,26171,54,1,3.37,0.0,3.37
78242,26171,59,1,2.38,0.0,2.38
78243,26171,52,2,2.33,0.0,4.66
78244,26172,37,5,6.48,0.0,32.4
78245,26172,34,3,3.06,0.0,9.18
78246,26173,51,3,1.19,0.0,3.57
78247,26173,57,4,2.41,0.0,9.64
78248,26173,56,4,1.47,0.0,5.88
78249,26174,12,6,1.17,0.0,7.02
78250,26174,18,6,2.74,0.0,16.44
78251,26174,17,4,1.16,0.0,4.64
78252,26175,19,6,1.05,0.0,6.3
78253,26176,59,3,2.38,0.0,7.14
78254,26176,57,6,2.41,0.0,14.46
78255,26176,53,2,2.5,0.0,5.0
78256,26177,4,1,1.57,0.31,1.26
78257,26177,7,2,0.92,0.37,1.47
78258,26177,9,6,1.59,1.91,7.63
78259,26178,2,1,2.11,0.42,1.69
78260,26179,43,2,1.61,0.0,3.22
78261,26180,33,6,2.23,0.0,13.38
78262,26181,2,5,2.11,2.11,8.44
78263,26181,6,5,1.25,1.25,5.0
78264,26181,10,6,1.97,2.36,9.46
78265,26181,3,5,2.27,2.27,9.08
78266,26182,53,6,2.5,0.0,15.0
78267,26183,3,5,2.27,2.27,9.08
78268,26183,2,2,2.11,0.84,3.38
78269,26184,3,4,2.27,1.82,7.26
78270,26185,19,3,1.05,0.0,3.15
78271,26186,19,1,1.05,0.0,1.05
78272,26187,41,6,5.98,0.0,35.88
78273,26187,45,5,2.15,0.0,10.75
78274,26187,43,1,1.61,0.0,1.61
78275,26188,6,6,1.25,1.5,6.0
78276,26188,7,5,0.92,0.92,3.68
78277,26188,9,3,1.59,0.95,3.82
78278,26189,8,2,1.71,0.68,2.74
78279,26189,1,2,0.92,0.37,1.47
78280,26189,4,3,1.57,0.94,3.77
78281,26190,59,3,2.38,0.0,7.14
78282,26190,60,4,0.54,0.0,2.16
78283,26190,57,2,2.41,0.0,4.82
78284,26191,40,1,7.77,0.0,7.77
78285,26192,50,6,1.66,0.0,9.96
78286,26192,43,4,1.61,0.0,6.44
78287,26192,41,3,5.98,0.0,17.94
78288,26192,44,1,2.69,0.0,2.69
78289,26193,23,3,89.71,0.0,269.13
78290,26193,21,1,74.41,0.0,74.41
78291,26194,9,5,1.59,1.59,6.36
78292,26194,10,3,1.97,1.18,4.73
78293,26194,7,4,0.92,0.74,2.94
78294,26194,1,1,0.92,0.18,0.74
78295,26194,5,4,1.43,1.14,4.58
78296,26195,1,2,0.92,0.37,1.47
78297,26195,3,6,2.27,2.72,10.9
78298,26195,5,1,1.43,0.29,1.14
78299,26195,2,1,2.11,0.42,1.69
78300,26196,1,5,0.92,0.92,3.68
78301,26196,9,5,1.59,1.59,6.36
78302,26196,4,2,1.57,0.63,2.51
78303,26196,3,2,2.27,0.91,3.63
78304,26197,51,4,1.19,0.0,4.76
78305,26197,57,2,2.41,0.0,4.82
78306,26198,4,2,1.57,0.63,2.51
78307,26198,7,6,0.92,1.1,4.42
78308,26199,52,1,2.33,0.0,2.33
78309,26200,26,5,71.32,0.0,356.6
78310,26200,28,5,49.03,0.0,245.15
78311,26200,30,6,80.29,0.0,481.74
78312,26200,23,2,89.71,0.0,179.42
78313,26201,2,2,2.11,0.84,3.38
78314,26201,6,5,1.25,1.25,5.0
78315,26201,3,4,2.27,1.82,7.26
78316,26201,1,3,0.92,0.55,2.21
78317,26202,3,2,2.27,0.91,3.63
78318,26202,5,5,1.43,1.43,5.72
78319,26202,2,4,2.11,1.69,6.75
78320,26203,38,6,4.59,0.0,27.54
78321,26203,40,6,7.77,0.0,46.62
78322,26204,2,6,2.11,2.53,10.13
78323,26204,7,3,0.92,0.55,2.21
78324,26205,53,3,2.5,0.0,7.5
78325,26205,51,4,1.19,0.0,4.76
78326,26205,55,1,0.58,0.0,0.58
78327,26205,56,3,1.47,0.0,4.41
78328,26205,54,4,3.37,0.0,13.48
78329,26206,13,1,2.69,0.0,2.69
78330,26206,15,2,1.65,0.0,3.3
78331,26206,18,5,2.74,0.0,13.7
78332,26206,16,5,1.12,0.0,5.6
78333,26206,12,5,1.17,0.0,5.85
78334,26207,41,5,5.98,0.0,29.9
78335,26208,7,4,0.92,0.74,2.94
78336,26208,6,4,1.25,1.0,4.0
78337,26208,4,4,1.57,1.26,5.02
78338,26208,9,4,1.59,1.27,5.09
78339,26209,38,1,4.59,0.0,4.59
78340,26209,37,4,6.48,0.0,25.92
78341,26209,39,3,3.22,0.0,9.66
78342,26209,36,6,4.66,0.0,27.96
78343,26210,19,5,1.05,0.0,5.25
78344,26211,6,6,1.25,1.5,6.0
78345,26211,7,1,0.92,0.18,0.74
78346,26212,40,4,7.77,0.0,31.08
78347,26212,38,1,4.59,0.0,4.59
78348,26212,36,4,4.66,0.0,18.64
78349,26212,39,3,3.22,0.0,9.66
78350,26212,34,3,3.06,0.0,9.18
78351,26213,48,1,1.35,0.0,1.35
78352,26213,49,1,4.34,0.0,4.34
78353,26214,5,5,1.43,1.43,5.72
78354,26214,9,5,1.59,1.59,6.36
78355,26215,46,6,1.35,0.0,8.1
78356,26216,22,1,19.76,0.0,19.76
78357,26216,24,3,87.83,0.0,263.49
78358,26217,37,1,6.48,0.0,6.48
78359,26217,36,3,4.66,0.0,13.98
78360,26218,26,1,71.32,0.0,71.32
78361,26218,23,4,89.71,0.0,358.84
78362,26219,28,2,49.03,0.0,98.06
78363,26219,30,1,80.29,0.0,80.29
78364,26219,22,4,19.76,0.0,79.04
78365,26219,26,6,71.32,0.0,427.92
78366,26220,9,4,1.59,1.27,5.09
78367,26220,8,4,1.71,1.37,5.47
78368,26221,4,4,1.57,1.26,5.02
78369,26221,10,5,1.97,1.97,7.88
78370,26222,19,5,1.05,0.0,5.25
78371,26223,35,3,7.66,0.0,22.98
78372,26223,40,4,7.77,0.0,31.08
78373,26223,33,4,2.23,0.0,8.92
78374,26223,32,2,5.39,0.0,10.78
78375,26223,36,3,4.66,0.0,13.98
78376,26224,44,6,2.69,0.0,16.14
78377,26224,45,4,2.15,0.0,8.6
78378,26224,43,4,1.61,0.0,6.44
78379,26224,49,3,4.34,0.0,13.02
78380,26225,42,2,3.19,0.0,6.38
78381,26226,4,5,1.57,1.57,6.28
78382,26226,10,3,1.97,1.18,4.73
78383,26226,6,4,1.25,1.0,4.0
78384,26226,7,1,0.92,0.18,0.74
78385,26227,5,3,1.43,0.86,3.43
78386,26227,9,2,1.59,0.64,2.54
78387,26228,52,1,2.33,0.0,2.33
78388,26228,55,3,0.58,0.0,1.74
78389,26228,51,3,1.19,0.0,3.57
78390,26228,58,6,1.61,0.0,9.66
78391,26229,31,6,5.01,0.0,30.06
78392,26229,35,1,7.66,0.0,7.66
78393,26229,40,1,7.77,0.0,7.77
78394,26230,44,3,2.69,0.0,8.07
78395,26230,47,6,2.14,0.0,12.84
78396,26230,46,3,1.35,0.0,4.05
78397,26230,45,2,2.15,0.0,4.3
78398,26231,20,4,1.73,0.0,6.92
78399,26232,1,3,0.92,0.55,2.21
78400,26232,3,4,2.27,1.82,7.26
78401,26233,19,3,1.05,0.0,3.15
78402,26233,14,1,2.14,0.0,2.14
78403,26233,12,6,1.17,0.0,7.02
78404,26233,11,6,2.55,0.0,15.3
78405,26234,6,4,1.25,1.0,4.0
78406,26234,10,6,1.97,2.36,9.46
78407,26235,11,6,2.55,0.0,15.3
78408,26235,17,5,1.16,0.0,5.8
78409,26235,15,4,1.65,0.0,6.6
78410,26236,38,5,4.59,0.0,22.95
78411,26237,20,2,1.73,0.0,3.46
78412,26237,17,6,1.16,0.0,6.96
78413,26237,13,2,2.69,0.0,5.38
78414,26237,12,5,1.17,0.0,5.85
78415,26237,15,4,1.65,0.0,6.6
78416,26238,57,2,2.41,0.0,4.82
78417,26238,60,6,0.54,0.0,3.24
78418,26239,34,3,3.06,0.0,9.18
78419,26239,32,6,5.39,0.0,32.34
78420,26240,9,2,1.59,0.64,2.54
78421,26241,51,6,1.19,0.0,7.14
78422,26242,10,3,1.97,1.18,4.73
78423,26243,10,2,1.97,0.79,3.15
78424,26243,5,2,1.43,0.57,2.29
78425,26243,8,4,1.71,1.37,5.47
78426,26244,13,3,2.69,0.0,8.07
78427,26244,19,1,1.05,0.0,1.05
78428,26245,28,4,49.03,0.0,196.12
78429,26245,24,3,87.83,0.0,263.49
78430,26245,22,2,19.76,0.0,39.52
78431,26245,25,1,69.05,0.0,69.05
78432,26246,4,4,1.57,1.26,5.02
78433,26247,5,5,1.43,1.43,5.72
78434,26247,3,6,2.27,2.72,10.9
78435,26247,6,4,1.25,1.0,4.0
78436,26247,9,5,1.59,1.59,6.36
78437,26248,3,4,2.27,1.82,7.26
78438,26248,8,4,1.71,1.37,5.47
78439,26248,7,4,0.92,0.74,2.94
78440,26249,30,3,80.29,0.0,240.87
78441,26249,29,3,72.15,0.0,216.45
78442,26250,3,1,2.27,0.45,1.82
78443,26250,10,6,1.97,2.36,9.46
78444,26250,6,4,1.25,1.0,4.0
78445,26251,35,6,7.66,0.0,45.96
78446,26251,39,1,3.22,0.0,3.22
78447,26251,38,3,4.59,0.0,13.77
78448,26251,33,2,2.23,0.0,4.46
78449,26252,8,4,1.71,1.37,5.47
78450,26252,9,6,1.59,1.91,7.63
78451,26252,5,5,1.43,1.43,5.72
78452,26252,10,1,1.97,0.39,1.58
78453,26253,59,4,2.38,0.0,9.52
78454,26253,51,4,1.19,0.0,4.76
78455,26253,54,6,3.37,0.0,20.22
78456,26253,60,5,0.54,0.0,2.7
78457,26254,60,2,0.54,0.0,1.08
78458,26254,51,1,1.19,0.0,1.19
78459,26255,32,1,5.39,0.0,5.39
78460,26256,17,6,1.16,0.0,6.96
78461,26257,42,1,3.19,0.0,3.19
78462,26257,46,4,1.35,0.0,5.4
78463,26257,41,4,5.98,0.0,23.92
78464,26257,45,5,2.15,0.0,10.75
78465,26258,16,2,1.12,0.0,2.24
78466,26258,13,4,2.69,0.0,10.76
78467,26259,6,3,1.25,0.75,3.0
78468,26259,2,6,2.11,2.53,10.13
78469,26259,7,2,0.92,0.37,1.47
78470,26259,4,4,1.57,1.26,5.02
78471,26260,13,3,2.69,0.0,8.07
78472,26260,20,2,1.73,0.0,3.46
78473,26260,16,4,1.12,0.0,4.48
78474,26261,15,2,1.65,0.0,3.3
78475,26261,12,5,1.17,0.0,5.85
78476,26261,17,6,1.16,0.0,6.96
78477,26262,9,6,1.59,1.91,7.63
78478,26263,54,6,3.37,0.0,20.22
78479,26264,41,2,5.98,0.0,11.96
78480,26264,43,3,1.61,0.0,4.83
78481,26264,45,3,2.15,0.0,6.45
78482,26264,50,1,1.66,0.0,1.66
78483,26265,58,3,1.61,0.0,4.83
78484,26265,51,2,1.19,0.0,2.38
78485,26265,55,2,0.58,0.0,1.16
78486,26265,57,3,2.41,0.0,7.23
78487,26266,17,2,1.16,0.0,2.32
78488,26266,12,4,1.17,0.0,4.68
78489,26267,55,1,0.58,0.0,0.58
78490,26267,58,2,1.61,0.0,3.22
78491,26267,52,2,2.33,0.0,4.66
78492,26267,53,3,2.5,0.0,7.5
78493,26267,59,5,2.38,0.0,11.9
78494,26268,39,2,3.22,0.0,6.44
78495,26269,56,2,1.47,0.0,2.94
78496,26269,60,3,0.54,0.0,1.62
78497,26269,59,6,2.38,0.0,14.28
78498,26270,39,6,3.22,0.0,19.32
78499,26270,36,5,4.66,0.0,23.3
78500,26270,37,5,6.48,0.0,32.4
78501,26270,34,1,3.06,0.0,3.06
78502,26270,31,2,5.01,0.0,10.02
78503,26271,51,6,1.19,0.0,7.14
78504,26271,55,6,0.58,0.0,3.48
78505,26271,53,1,2.5,0.0,2.5
78506,26271,57,2,2.41,0.0,4.82
78507,26272,31,6,5.01,0.0,30.06
78508,26272,40,2,7.77,0.0,15.54
78509,26272,39,5,3.22,0.0,16.1
78510,26273,58,5,1.61,0.0,8.05
78511,26273,52,5,2.33,0.0,11.65
78512,26274,37,1,6.48,0.0,6.48
78513,26274,35,3,7.66,0.0,22.98
78514,26274,40,6,7.77,0.0,46.62
78515,26275,5,3,1.43,0.86,3.43
78516,26275,10,2,1.97,0.79,3.15
78517,26276,45,4,2.15,0.0,8.6
78518,26276,44,5,2.69,0.0,13.45
78519,26276,47,3,2.14,0.0,6.42
78520,26276,49,3,4.34,0.0,13.02
78521,26277,40,6,7.77,0.0,46.62
78522,26277,35,2,7.66,0.0,15.32
78523,26277,37,2,6.48,0.0,12.96
78524,26277,34,6,3.06,0.0,18.36
78525,26277,32,6,5.39,0.0,32.34
78526,26278,3,4,2.27,1.82,7.26
78527,26278,10,4,1.97,1.58,6.3
78528,26278,7,2,0.92,0.37,1.47
78529,26279,53,2,2.5,0.0,5.0
78530,26280,1,2,0.92,0.37,1.47
78531,26280,8,5,1.71,1.71,6.84
78532,26280,10,4,1.97,1.58,6.3
78533,26281,29,1,72.15,0.0,72.15
78534,26281,27,2,23.37,0.0,46.74
78535,26282,24,4,87.83,0.0,351.32
78536,26282,23,3,89.71,0.0,269.13
78537,26283,58,2,1.61,0.0,3.22
78538,26283,60,1,0.54,0.0,0.54
78539,26284,9,2,1.59,0.64,2.54
78540,26284,1,6,0.92,1.1,4.42
78541,26285,31,1,5.01,0.0,5.01
78542,26286,6,2,1.25,0.5,2.0
78543,26286,2,1,2.11,0.42,1.69
78544,26286,10,6,1.97,2.36,9.46
78545,26286,1,5,0.92,0.92,3.68
78546,26286,7,1,0.92,0.18,0.74
78547,26287,27,3,23.37,0.0,70.11
78548,26287,23,1,89.71,0.0,89.71
78549,26288,37,6,6.48,0.0,38.88
78550,26288,35,6,7.66,0.0,45.96
78551,26288,34,1,3.06,0.0,3.06
78552,26289,49,3,4.34,0.0,13.02
78553,26289,48,5,1.35,0.0,6.75
78554,26290,43,4,1.61,0.0,6.44
78555,26290,49,1,4.34,0.0,4.34
78556,26290,46,5,1.35,0.0,6.75
78557,26291,12,4,1.17,0.0,4.68
78558,26291,11,6,2.55,0.0,15.3
78559,26291,13,6,2.69,0.0,16.14
78560,26291,16,6,1.12,0.0,6.72
78561,26292,44,3,2.69,0.0,8.07
78562,26292,49,1,4.34,0.0,4.34
78563,26292,42,4,3.19,0.0,12.76
78564,26292,47,2,2.14,0.0,4.28
78565,26292,48,2,1.35,0.0,2.7
78566,26293,39,6,3.22,0.0,19.32
78567,26294,32,3,5.39,0.0,16.17
78568,26294,37,1,6.48,0.0,6.48
78569,26294,38,3,4.59,0.0,13.77
78570,26295,20,1,1.73,0.0,1.73
78571,26295,11,3,2.55,0.0,7.65
78572,26295,19,2,1.05,0.0,2.1
78573,26295,18,6,2.74,0.0,16.44
78574,26296,34,3,3.06,0.0,9.18
78575,26297,52,4,2.33,0.0,9.32
78576,26298,11,5,2.55,0.0,12.75
78577,26298,12,1,1.17,0.0,1.17
78578,26298,19,4,1.05,0.0,4.2
78579,26299,55,4,0.58,0.0,2.32
78580,26299,58,2,1.61,0.0,3.22
78581,26299,59,6,2.38,0.0,14.28
78582,26300,4,3,1.57,0.94,3.77
78583,26300,6,3,1.25,0.75,3.0
78584,26300,5,2,1.43,0.57,2.29
78585,26300,10,3,1.97,1.18,4.73
78586,26300,3,6,2.27,2.72,10.9
78587,26301,14,6,2.14,0.0,12.84
78588,26301,16,2,1.12,0.0,2.24
78589,26302,27,1,23.37,0.0,23.37
78590,26303,19,5,1.05,0.0,5.25
78591,26303,20,5,1.73,0.0,8.65
78592,26303,16,3,1.12,0.0,3.36
78593,26303,13,5,2.69,0.0,13.45
78594,26304,3,3,2.27,1.36,5.45
78595,26304,6,6,1.25,1.5,6.0
78596,26304,2,1,2.11,0.42,1.69
78597,26305,42,6,3.19,0.0,19.14
78598,26305,47,4,2.14,0.0,8.56
78599,26305,43,2,1.61,0.0,3.22
78600,26305,41,2,5.98,0.0,11.96
78601,26306,29,3,72.15,0.0,216.45
78602,26306,30,1,80.29,0.0,80.29
78603,26306,24,5,87.83,0.0,439.15
78604,26306,27,6,23.37,0.0,140.22
78605,26307,6,4,1.25,1.0,4.0
78606,26307,3,5,2.27,2.27,9.08
78607,26307,1,4,0.92,0.74,2.94
78608,26307,10,4,1.97,1.58,6.3
78609,26307,7,4,0.92,0.74,2.94
78610,26308,3,4,2.27,1.82,7.26
78611,26308,10,2,1.97,0.79,3.15
78612,26308,6,5,1.25,1.25,5.0
78613,26308,1,5,0.92,0.92,3.68
78614,26309,36,3,4.66,0.0,13.98
78615,26309,33,3,2.23,0.0,6.69
78616,26309,40,3,7.77,0.0,23.31
78617,26309,35,6,7.66,0.0,45.96
78618,26309,34,2,3.06,0.0,6.12
78619,26310,43,2,1.61,0.0,3.22
78620,26310,46,6,1.35,0.0,8.1
78621,26311,40,5,7.77,0.0,38.85
78622,26311,33,4,2.23,0.0,8.92
78623,26311,36,2,4.66,0.0,9.32
78624,26311,34,2,3.06,0.0,6.12
78625,26312,4,4,1.57,1.26,5.02
78626,26312,9,2,1.59,0.64,2.54
78627,26312,8,4,1.71,1.37,5.47
78628,26312,6,3,1.25,0.75,3.0
78629,26312,3,6,2.27,2.72,10.9
78630,26313,55,4,0.58,0.0,2.32
78631,26313,54,1,3.37,0.0,3.37
78632,26314,31,5,5.01,0.0,25.05
78633,26315,32,1,5.39,0.0,5.39
78634,26315,40,4,7.77,0.0,31.08
78635,26316,16,5,1.12,0.0,5.6
78636,26317,52,6,2.33,0.0,13.98
78637,26317,54,1,3.37,0.0,3.37
78638,26317,51,4,1.19,0.0,4.76
78639,26317,60,4,0.54,0.0,2.16
78640,26317,58,6,1.61,0.0,9.66
78641,26318,38,1,4.59,0.0,4.59
78642,26318,32,3,5.39,0.0,16.17
78643,26318,39,2,3.22,0.0,6.44
78644,26318,40,1,7.77,0.0,7.77
78645,26319,26,3,71.32,0.0,213.96
78646,26319,30,3,80.29,0.0,240.87
78647,26319,27,6,23.37,0.0,140.22
78648,26320,58,4,1.61,0.0,6.44
78649,26321,16,5,1.12,0.0,5.6
78650,26322,6,5,1.25,1.25,5.0
78651,26322,7,4,0.92,0.74,2.94
78652,26322,2,6,2.11,2.53,10.13
78653,26322,8,4,1.71,1.37,5.47
78654,26322,3,2,2.27,0.91,3.63
78655,26323,59,3,2.38,0.0,7.14
78656,26323,51,4,1.19,0.0,4.76
78657,26323,60,5,0.54,0.0,2.7
78658,26323,55,4,0.58,0.0,2.32
78659,26324,34,1,3.06,0.0,3.06
78660,26324,37,5,6.48,0.0,32.4
78661,26324,31,4,5.01,0.0,20.04
78662,26325,40,2,7.77,0.0,15.54
78663,26325,38,5,4.59,0.0,22.95
78664,26325,31,5,5.01,0.0,25.05
78665,26325,34,5,3.06,0.0,15.3
78666,26326,7,1,0.92,0.18,0.74
78667,26326,2,6,2.11,2.53,10.13
78668,26326,5,5,1.43,1.43,5.72
78669,26326,8,1,1.71,0.34,1.37
78670,26326,10,6,1.97,2.36,9.46
78671,26327,23,5,89.71,0.0,448.55
78672,26327,29,3,72.15,0.0,216.45
78673,26327,28,1,49.03,0.0,49.03
78674,26328,9,3,1.59,0.95,3.82
78675,26328,7,6,0.92,1.1,4.42
78676,26328,10,4,1.97,1.58,6.3
78677,26328,2,2,2.11,0.84,3.38
78678,26328,6,1,1.25,0.25,1.0
78679,26329,11,5,2.55,0.0,12.75
78680,26329,19,6,1.05,0.0,6.3
78681,26329,17,2,1.16,0.0,2.32
78682,26329,12,1,1.17,0.0,1.17
78683,26329,18,6,2.74,0.0,16.44
78684,26330,4,2,1.57,0.63,2.51
78685,26330,9,6,1.59,1.91,7.63
78686,26330,5,4,1.43,1.14,4.58
78687,26331,8,4,1.71,1.37,5.47
78688,26331,3,5,2.27,2.27,9.08
78689,26331,2,3,2.11,1.27,5.06
78690,26331,1,5,0.92,0.92,3.68
78691,26331,5,3,1.43,0.86,3.43
78692,26332,5,5,1.43,1.43,5.72
78693,26333,16,4,1.12,0.0,4.48
78694,26333,12,2,1.17,0.0,2.34
78695,26334,58,3,1.61,0.0,4.83
78696,26334,57,1,2.41,0.0,2.41
78697,26334,56,6,1.47,0.0,8.82
78698,26334,59,2,2.38,0.0,4.76
78699,26334,55,4,0.58,0.0,2.32
78700,26335,40,6,7.77,0.0,46.62
78701,26335,34,1,3.06,0.0,3.06
78702,26335,38,1,4.59,0.0,4.59
78703,26336,5,3,1.43,0.86,3.43
78704,26336,3,5,2.27,2.27,9.08
78705,26337,30,3,80.29,0.0,240.87
78706,26337,29,1,72.15,0.0,72.15
78707,26338,37,6,6.48,0.0,38.88
78708,26339,49,1,4.34,0.0,4.34
78709,26339,50,1,1.66,0.0,1.66
78710,26339,48,5,1.35,0.0,6.75
78711,26340,41,6,5.98,0.0,35.88
78712,26341,40,6,7.77,0.0,46.62
78713,26341,34,2,3.06,0.0,6.12
78714,26342,54,2,3.37,0.0,6.74
78715,26342,53,5,2.5,0.0,12.5
78716,26342,59,6,2.38,0.0,14.28
78717,26342,57,3,2.41,0.0,7.23
78718,26343,18,6,2.74,0.0,16.44
78719,26343,13,4,2.69,0.0,10.76
78720,26343,17,1,1.16,0.0,1.16
78721,26343,11,3,2.55,0.0,7.65
78722,26344,17,4,1.16,0.0,4.64
78723,26344,14,2,2.14,0.0,4.28
78724,26344,18,1,2.74,0.0,2.74
78725,26344,15,3,1.65,0.0,4.95
78726,26345,20,2,1.73,0.0,3.46
78727,26345,12,1,1.17,0.0,1.17
78728,26345,13,5,2.69,0.0,13.45
78729,26345,14,2,2.14,0.0,4.28
78730,26346,10,1,1.97,0.39,1.58
78731,26346,9,4,1.59,1.27,5.09
78732,26347,51,3,1.19,0.0,3.57
78733,26347,52,1,2.33,0.0,2.33
78734,26347,53,3,2.5,0.0,7.5
78735,26347,60,5,0.54,0.0,2.7
78736,26347,56,6,1.47,0.0,8.82
78737,26348,11,4,2.55,0.0,10.2
78738,26349,44,3,2.69,0.0,8.07
78739,26349,45,5,2.15,0.0,10.75
78740,26350,48,3,1.35,0.0,4.05
78741,26350,47,4,2.14,0.0,8.56
78742,26350,50,6,1.66,0.0,9.96
78743,26350,42,5,3.19,0.0,15.95
78744,26350,45,6,2.15,0.0,12.9
78745,26351,11,3,2.55,0.0,7.65
78746,26351,19,6,1.05,0.0,6.3
78747,26351,20,5,1.73,0.0,8.65
78748,26351,13,4,2.69,0.0,10.76
78749,26352,17,3,1.16,0.0,3.48
78750,26352,20,2,1.73,0.0,3.46
78751,26352,16,3,1.12,0.0,3.36
78752,26353,58,4,1.61,0.0,6.44
78753,26354,52,2,2.33,0.0,4.66
78754,26354,55,6,0.58,0.0,3.48
78755,26354,60,1,0.54,0.0,0.54
